log_id,staff_id,work_date,hours_worked
19330,10,2015-12-02,4.0
19331,11,2015-12-02,4.0
19332,12,2015-12-02,4.0
19333,13,2015-12-02,4.0
19334,1,2015-12-03,8.0
19335,2,2015-12-03,8.0
19336,3,2015-12-03,8.0
19337,4,2015-12-03,8.0
19338,5,2015-12-03,8.0
19339,6,2015-12-03,8.0
19340,7,2015-12-03,8.0
19341,8,2015-12-03,8.0
19342,9,2015-12-03,8.0
19343,10,2015-12-03,4.0
19344,11,2015-12-03,4.0
19345,12,2015-12-03,4.0
19346,13,2015-12-03,4.0
19347,1,2015-12-04,8.0
19348,2,2015-12-04,8.0
19349,3,2015-12-04,8.0
19350,4,2015-12-04,8.0
19351,5,2015-12-04,8.0
19352,6,2015-12-04,8.0
19353,7,2015-12-04,8.0
19354,8,2015-12-04,8.0
19355,9,2015-12-04,8.0
19356,10,2015-12-04,4.0
19357,11,2015-12-04,4.0
19358,12,2015-12-04,4.0
19359,13,2015-12-04,4.0
19360,1,2015-12-05,8.0
19361,2,2015-12-05,8.0
19362,3,2015-12-05,8.0
19363,4,2015-12-05,8.0
19364,5,2015-12-05,8.0
19365,6,2015-12-05,8.0
19366,7,2015-12-05,8.0
19367,8,2015-12-05,8.0
19368,9,2015-12-05,8.0
19369,10,2015-12-05,4.0
19370,11,2015-12-05,4.0
19371,12,2015-12-05,4.0
19372,13,2015-12-05,4.0
19373,1,2015-12-06,8.0
19374,2,2015-12-06,8.0
19375,3,2015-12-06,8.0
19376,4,2015-12-06,8.0
19377,5,2015-12-06,8.0
19378,6,2015-12-06,8.0
19379,7,2015-12-06,8.0
19380,8,2015-12-06,8.0
19381,9,2015-12-06,8.0
19382,10,2015-12-06,4.0
19383,11,2015-12-06,4.0
19384,12,2015-12-06,4.0
19385,13,2015-12-06,4.0
19386,1,2015-12-07,8.0
19387,2,2015-12-07,8.0
19388,3,2015-12-07,8.0
19389,4,2015-12-07,8.0
19390,5,2015-12-07,8.0
19391,6,2015-12-07,8.0
19392,7,2015-12-07,8.0
19393,8,2015-12-07,8.0
19394,9,2015-12-07,8.0
19395,10,2015-12-07,4.0
19396,11,2015-12-07,4.0
19397,12,2015-12-07,4.0
19398,13,2015-12-07,4.0
19399,1,2015-12-08,8.0
19400,2,2015-12-08,8.0
19401,3,2015-12-08,8.0
19402,4,2015-12-08,8.0
19403,5,2015-12-08,8.0
19404,6,2015-12-08,8.0
19405,7,2015-12-08,8.0
19406,8,2015-12-08,8.0
19407,9,2015-12-08,8.0
19408,10,2015-12-08,4.0
19409,11,2015-12-08,4.0
19410,12,2015-12-08,4.0
19411,13,2015-12-08,4.0
19412,1,2015-12-09,8.0
19413,2,2015-12-09,8.0
19414,3,2015-12-09,8.0
19415,4,2015-12-09,8.0
19416,5,2015-12-09,8.0
19417,6,2015-12-09,8.0
19418,7,2015-12-09,8.0
19419,8,2015-12-09,8.0
19420,9,2015-12-09,8.0
19421,10,2015-12-09,4.0
19422,11,2015-12-09,4.0
19423,12,2015-12-09,4.0
19424,13,2015-12-09,4.0
19425,1,2015-12-10,8.0
19426,2,2015-12-10,8.0
19427,3,2015-12-10,8.0
19428,4,2015-12-10,8.0
19429,5,2015-12-10,8.0
19430,6,2015-12-10,8.0
19431,7,2015-12-10,8.0
19432,8,2015-12-10,8.0
19433,9,2015-12-10,8.0
19434,10,2015-12-10,4.0
19435,11,2015-12-10,4.0
19436,12,2015-12-10,4.0
19437,13,2015-12-10,4.0
19438,1,2015-12-11,8.0
19439,2,2015-12-11,8.0
19440,3,2015-12-11,8.0
19441,4,2015-12-11,8.0
19442,5,2015-12-11,8.0
19443,6,2015-12-11,8.0
19444,7,2015-12-11,8.0
19445,8,2015-12-11,8.0
19446,9,2015-12-11,8.0
19447,10,2015-12-11,4.0
19448,11,2015-12-11,4.0
19449,12,2015-12-11,4.0
19450,13,2015-12-11,4.0
19451,1,2015-12-12,8.0
19452,2,2015-12-12,8.0
19453,3,2015-12-12,8.0
19454,4,2015-12-12,8.0
19455,5,2015-12-12,8.0
19456,6,2015-12-12,8.0
19457,7,2015-12-12,8.0
19458,8,2015-12-12,8.0
19459,9,2015-12-12,8.0
19460,10,2015-12-12,4.0
19461,11,2015-12-12,4.0
19462,12,2015-12-12,4.0
19463,13,2015-12-12,4.0
19464,1,2015-12-13,8.0
19465,2,2015-12-13,8.0
19466,3,2015-12-13,8.0
19467,4,2015-12-13,8.0
19468,5,2015-12-13,8.0
19469,6,2015-12-13,8.0
19470,7,2015-12-13,8.0
19471,8,2015-12-13,8.0
19472,9,2015-12-13,8.0
19473,10,2015-12-13,4.0
19474,11,2015-12-13,4.0
19475,12,2015-12-13,4.0
19476,13,2015-12-13,4.0
19477,1,2015-12-14,8.0
19478,2,2015-12-14,8.0
19479,3,2015-12-14,8.0
19480,4,2015-12-14,8.0
19481,5,2015-12-14,8.0
19482,6,2015-12-14,8.0
19483,7,2015-12-14,8.0
19484,8,2015-12-14,8.0
19485,9,2015-12-14,8.0
19486,10,2015-12-14,4.0
19487,11,2015-12-14,4.0
19488,12,2015-12-14,4.0
19489,13,2015-12-14,4.0
19490,1,2015-12-15,8.0
19491,2,2015-12-15,8.0
19492,3,2015-12-15,8.0
19493,4,2015-12-15,8.0
19494,5,2015-12-15,8.0
19495,6,2015-12-15,8.0
19496,7,2015-12-15,8.0
19497,8,2015-12-15,8.0
19498,9,2015-12-15,8.0
19499,10,2015-12-15,4.0
19500,11,2015-12-15,4.0
19501,12,2015-12-15,4.0
19502,13,2015-12-15,4.0
19503,1,2015-12-16,8.0
19504,2,2015-12-16,8.0
19505,3,2015-12-16,8.0
19506,4,2015-12-16,8.0
19507,5,2015-12-16,8.0
19508,6,2015-12-16,8.0
19509,7,2015-12-16,8.0
19510,8,2015-12-16,8.0
19511,9,2015-12-16,8.0
19512,10,2015-12-16,4.0
19513,11,2015-12-16,4.0
19514,12,2015-12-16,4.0
19515,13,2015-12-16,4.0
19516,1,2015-12-17,8.0
19517,2,2015-12-17,8.0
19518,3,2015-12-17,8.0
19519,4,2015-12-17,8.0
19520,5,2015-12-17,8.0
19521,6,2015-12-17,8.0
19522,7,2015-12-17,8.0
19523,8,2015-12-17,8.0
19524,9,2015-12-17,8.0
19525,10,2015-12-17,4.0
19526,11,2015-12-17,4.0
19527,12,2015-12-17,4.0
19528,13,2015-12-17,4.0
19529,1,2015-12-18,8.0
19530,2,2015-12-18,8.0
19531,3,2015-12-18,8.0
19532,4,2015-12-18,8.0
19533,5,2015-12-18,8.0
19534,6,2015-12-18,8.0
19535,7,2015-12-18,8.0
19536,8,2015-12-18,8.0
19537,9,2015-12-18,8.0
19538,10,2015-12-18,4.0
19539,11,2015-12-18,4.0
19540,12,2015-12-18,4.0
19541,13,2015-12-18,4.0
19542,1,2015-12-19,8.0
19543,2,2015-12-19,8.0
19544,3,2015-12-19,8.0
19545,4,2015-12-19,8.0
19546,5,2015-12-19,8.0
19547,6,2015-12-19,8.0
19548,7,2015-12-19,8.0
19549,8,2015-12-19,8.0
19550,9,2015-12-19,8.0
19551,10,2015-12-19,4.0
19552,11,2015-12-19,4.0
19553,12,2015-12-19,4.0
19554,13,2015-12-19,4.0
19555,1,2015-12-20,8.0
19556,2,2015-12-20,8.0
19557,3,2015-12-20,8.0
19558,4,2015-12-20,8.0
19559,5,2015-12-20,8.0
19560,6,2015-12-20,8.0
19561,7,2015-12-20,8.0
19562,8,2015-12-20,8.0
19563,9,2015-12-20,8.0
19564,10,2015-12-20,4.0
19565,11,2015-12-20,4.0
19566,12,2015-12-20,4.0
19567,13,2015-12-20,4.0
19568,1,2015-12-21,8.0
19569,2,2015-12-21,8.0
19570,3,2015-12-21,8.0
19571,4,2015-12-21,8.0
19572,5,2015-12-21,8.0
19573,6,2015-12-21,8.0
19574,7,2015-12-21,8.0
19575,8,2015-12-21,8.0
19576,9,2015-12-21,8.0
19577,10,2015-12-21,4.0
19578,11,2015-12-21,4.0
19579,12,2015-12-21,4.0
19580,13,2015-12-21,4.0
19581,1,2015-12-22,8.0
19582,2,2015-12-22,8.0
19583,3,2015-12-22,8.0
19584,4,2015-12-22,8.0
19585,5,2015-12-22,8.0
19586,6,2015-12-22,8.0
19587,7,2015-12-22,8.0
19588,8,2015-12-22,8.0
19589,9,2015-12-22,8.0
19590,10,2015-12-22,4.0
19591,11,2015-12-22,4.0
19592,12,2015-12-22,4.0
19593,13,2015-12-22,4.0
19594,1,2015-12-23,8.0
19595,2,2015-12-23,8.0
19596,3,2015-12-23,8.0
19597,4,2015-12-23,8.0
19598,5,2015-12-23,8.0
19599,6,2015-12-23,8.0
19600,7,2015-12-23,8.0
19601,8,2015-12-23,8.0
19602,9,2015-12-23,8.0
19603,10,2015-12-23,4.0
19604,11,2015-12-23,4.0
19605,12,2015-12-23,4.0
19606,13,2015-12-23,4.0
19607,1,2015-12-24,8.0
19608,2,2015-12-24,8.0
19609,3,2015-12-24,8.0
19610,4,2015-12-24,8.0
19611,5,2015-12-24,8.0
19612,6,2015-12-24,8.0
19613,7,2015-12-24,8.0
19614,8,2015-12-24,8.0
19615,9,2015-12-24,8.0
19616,10,2015-12-24,4.0
19617,11,2015-12-24,4.0
19618,12,2015-12-24,4.0
19619,13,2015-12-24,4.0
19620,1,2015-12-25,8.0
19621,2,2015-12-25,8.0
19622,3,2015-12-25,8.0
19623,4,2015-12-25,8.0
19624,5,2015-12-25,8.0
19625,6,2015-12-25,8.0
19626,7,2015-12-25,8.0
19627,8,2015-12-25,8.0
19628,9,2015-12-25,8.0
19629,10,2015-12-25,4.0
19630,11,2015-12-25,4.0
19631,12,2015-12-25,4.0
19632,13,2015-12-25,4.0
19633,1,2015-12-26,8.0
19634,2,2015-12-26,8.0
19635,3,2015-12-26,8.0
19636,4,2015-12-26,8.0
19637,5,2015-12-26,8.0
19638,6,2015-12-26,8.0
19639,7,2015-12-26,8.0
19640,8,2015-12-26,8.0
19641,9,2015-12-26,8.0
19642,10,2015-12-26,4.0
19643,11,2015-12-26,4.0
19644,12,2015-12-26,4.0
19645,13,2015-12-26,4.0
19646,1,2015-12-27,8.0
19647,2,2015-12-27,8.0
19648,3,2015-12-27,8.0
19649,4,2015-12-27,8.0
19650,5,2015-12-27,8.0
19651,6,2015-12-27,8.0
19652,7,2015-12-27,8.0
19653,8,2015-12-27,8.0
19654,9,2015-12-27,8.0
19655,10,2015-12-27,4.0
19656,11,2015-12-27,4.0
19657,12,2015-12-27,4.0
19658,13,2015-12-27,4.0
19659,1,2015-12-28,8.0
19660,2,2015-12-28,8.0
19661,3,2015-12-28,8.0
19662,4,2015-12-28,8.0
19663,5,2015-12-28,8.0
19664,6,2015-12-28,8.0
19665,7,2015-12-28,8.0
19666,8,2015-12-28,8.0
19667,9,2015-12-28,8.0
19668,10,2015-12-28,4.0
19669,11,2015-12-28,4.0
19670,12,2015-12-28,4.0
19671,13,2015-12-28,4.0
19672,1,2015-12-29,8.0
19673,2,2015-12-29,8.0
19674,3,2015-12-29,8.0
19675,4,2015-12-29,8.0
19676,5,2015-12-29,8.0
19677,6,2015-12-29,8.0
19678,7,2015-12-29,8.0
19679,8,2015-12-29,8.0
19680,9,2015-12-29,8.0
19681,10,2015-12-29,4.0
19682,11,2015-12-29,4.0
19683,12,2015-12-29,4.0
19684,13,2015-12-29,4.0
19685,1,2015-12-30,8.0
19686,2,2015-12-30,8.0
19687,3,2015-12-30,8.0
19688,4,2015-12-30,8.0
19689,5,2015-12-30,8.0
19690,6,2015-12-30,8.0
19691,7,2015-12-30,8.0
19692,8,2015-12-30,8.0
19693,9,2015-12-30,8.0
19694,10,2015-12-30,4.0
19695,11,2015-12-30,4.0
19696,12,2015-12-30,4.0
19697,13,2015-12-30,4.0
19698,1,2015-12-31,8.0
19699,2,2015-12-31,8.0
19700,3,2015-12-31,8.0
19701,4,2015-12-31,8.0
19702,5,2015-12-31,8.0
19703,6,2015-12-31,8.0
19704,7,2015-12-31,8.0
19705,8,2015-12-31,8.0
19706,9,2015-12-31,8.0
19707,10,2015-12-31,4.0
19708,11,2015-12-31,4.0
19709,12,2015-12-31,4.0
19710,13,2015-12-31,4.0
